PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Masatoshi, S				Masatoshi, Seva			ON THE APPARENT LENGTH OF THE PATH OF REAL MOVEMENT	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan							BROWN JF, 1928, PSY FORSCH, V10; FROHLICH FW, 1929, EMPFINDINGSZEIT; KOFFKA K, 1922, PSY FORSCH, V1; METZGER W, 1926, PSY FORSCH, V8; NEUHAUS WH, 1930, ARCH GES PSYCHOL, V75; SCHOLZ W, 1924, PSY FORSCH, V5	6	0	0	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	2					1	13				13	Psychology; Psychology, Multidisciplinary	Psychology	V99PQ	WOS:000206733000001		
J	Abe, K				Abe, Kitao			AN INVESTIGATION OF THE LAW OF MEMORY TRACE DEVIATION (II) - SINGLE RECOGNITION METHOD	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan							ALLPORT G, 1930, BRIT J PSYCH, V21; GIBSON JJ, 1929, J EXPER PSYCH, V12; HANAWALT NG, 1937, ARCH PSYCH; IRWIN F, 1937, J EXP PSYCH, V21; KOFFKA K, PRINCIPLES GESTALT P; KUHLMANN, 1906, PSYCH REV, V13; PERKINS FT, 1932, AM J PSYCH, V44; WULF F, 1922, PSYCH FORSCH, V1; ZANGWILL OL, 1937, BRIT J PSCH, V27	9	0	0	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	2					29	37				9	Psychology; Psychology, Multidisciplinary	Psychology	V99PQ	WOS:000206733000004		
J	Kitao, A				Kitao, Abe			AN INVESTIGATION OF THE LAW OF MEMORY TRACE DEVIATION (1) REPRODUCTION METHOD AND ITS VERIFICATION	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan								0	0	0	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	1					33	46				14	Psychology; Psychology, Multidisciplinary	Psychology	V99PP	WOS:000206732900003		
J	Toda, M				Toda, Masanao			MATHEMATICAL RESEARCHES FOR ELEMENTARY BEHAVIORISTICS	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan								0	1	1	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	2					38	48				11	Psychology; Psychology, Multidisciplinary	Psychology	V99PQ	WOS:000206733000005		
J	Ogawa, T				Ogawa, Takashi			BEHAVIORISM AND OPERATIONISM	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan							Bridgman P. W., 1928, LOGIC MODERN PHYS; BRIDGMAN PW, 1938, PHIL S; HEIDER F, 1939, PSYCHOL REV, V46; HULL CL, 1943, PSYCHOL REV, V50; PRATT CC, 1939, LOGIC MODERN PSYCHOL; SKINNER BF, 1931, J GEN PSYCHOL, V5; SKINNER BF, 1935, J GEN PSYCHOL, V12; SPENCE KW, 1944, PSYCHOL REV, V51; STEVENCE SS, 1939, PSYCHOL B, V4; STEVENCE SS, 1935, PSYCHOL REV, V42; TOLMAN EC, 1934, PSYCHOL REV, V41; TOLMAN EC, 1936, ERKUNTMS, V6; TOLMAN EC, 1936, P 25 ANN CEL IN GRA; VAUEL WA, 1934, PSYCHOL REV, V51; WATSON JB, 1914, BEHAVIOR	15	0	0	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	1					47	51				5	Psychology; Psychology, Multidisciplinary	Psychology	V99PP	WOS:000206732900004		
J	Umeoka, Y				Umeoka, Yoshitaka			PROBLEMS OF CAUSALITY IN BEHAVIORISM	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan							Broad C. D., 1929, MIND ITS PLACE NATUR; Hilgard E., 1948, THEORIES LEARNING; Hilgard ER, 1940, CONDITIONING LEARNIN; Hull C. L., 1943, PRINCIPLES BEHAV; HULL CL, 1943, PSYCHOL REV, V50; HULL CL, MATH DEDUCTIVE THEOR; LEWIN K, 1938, CONTR PSYCHOL THEOR, V1; LEWIN K, 1944, PERSONALITY BEHAV DI, V1; Mach E, 1883, MECHANIK IHRER ENTWI; Pavlov I. P., 1928, LECT CONDITIONED REF; Skinner B. F., 1938, BEHAV ORGANISM; SPENCE KW, 1944, PSYCHOL REV; THORNDIKE EL, 1932, FOUNDAMENTALS LEARNI; TOLMA EC, 1938, PSYCHOL REV, V45; Tolman E., 1932, PURPOSIVE BEHAV ANIM; TOLMAN EC, 1936, ERKENNTNIS, V7; VARVEL WA, 1934, PSYCHOL REV, V41; Watson J. B., 1930, BEHAV; Watson J. B., 1919, PSYCHOL STANDPOINT B	19	0	0	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	1					52	56				5	Psychology, Multidisciplinary	Psychology	V99PP	WOS:000206732900005		
J	Saji, M				Saji, Morio			THE DEGREE OF REALITY IN LEVEL OF ASPIRATION	JAPANESE JOURNAL OF PSYCHOLOGY			Japanese	Article									Tokyo Univ, Dept Psychol, Tokyo, Japan							Frank JD, 1935, AM J PSYCHOL, V47, P285, DOI 10.2307/1415832; BROWN JF, 1938, PSYCHOL FORSCH, V13, P2; Escalona S. K., 1940, U IOWA STUDIES CHILD, V16, P199; Festinger L, 1942, J ABNORM SOC PSYCH, V37, P184, DOI 10.1037/h0060328; Festinger L, 1942, PSYCHOL REV, V49, P235, DOI 10.1037/h0055434; Frank JD, 1935, AM J PSYCHOL, V47, P119, DOI 10.2307/1416711; Gould R., 1939, GENET PSYCHOL MONOGR, V21, P1; GOULD R, 1940, J EXP PSYCHOL, V27, P4242; Gould R, 1938, J PSYCHOL, V6, P265; Heathers LB, 1942, J EXP PSYCHOL, V30, P392, DOI 10.1037/h0059701; Hoppe F., 1930, PSYCHOL FORSCH, V14, P1; Irwin FW, 1942, AM J PSYCHOL, V55, P400, DOI 10.2307/1417471; LEWIN K, 1944, LEVEL ASPIRATION PER, V1, P333; PRESTON MG, 1941, J PSYCHOL, V13, P369	14	1	1	JAPANESE PSYCHOLOGICAL ASSOC	TOKYO	5-23-13-7F, HONGO, BUNKYO-KU, TOKYO, 113-0033, JAPAN	0021-5236			JPN J PSYCHOL	Jpn. J. Psychol.		1951	21	3-4					56	69				14	Psychology; Psychology, Multidisciplinary	Psychology	V99PR	WOS:000206733100005		
