PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	KADONO, R; IMAZATO, J; MATSUZAKI, T; NISHIYAMA, K; NAGAMINE, K; YAMAZAKI, T; RICHTER, D; WELTER, JM				KADONO, R; IMAZATO, J; MATSUZAKI, T; NISHIYAMA, K; NAGAMINE, K; YAMAZAKI, T; RICHTER, D; WELTER, JM			QUANTUM DIFFUSION OF POSITIVE MUONS IN COPPER	PHYSICAL REVIEW B			English	Article									UNIV TOKYO, FAC SCI, MESON SCI LAB, BUNKYO KU, TOKYO 113, JAPAN; FORSCHUNGSZENTRUM JULICH, INST FESTKORPERFORSCH, D-5170 JULICH 1, FED REP GER			Richter, Dieter/H-3701-2013	Richter, Dieter/0000-0003-0719-8470			ABRAGAM A, 1984, CR ACAD SCI II, V299, P95; KAGAN Y, 1974, J PHYS C SOLID STATE, V7, P2791, DOI 10.1088/0022-3719/7/16/012; VANVLECK JH, 1948, PHYS REV, V74, P1168, DOI 10.1103/PhysRev.74.1168; KUBO R, 1954, J PHYS SOC JPN, V9, P935, DOI 10.1143/JPSJ.9.935; FLYNN CP, 1970, PHYS REV B, V1, P3966, DOI 10.1103/PhysRevB.1.3966; KEHR KW, 1978, Z PHYS B CON MAT, V32, P49, DOI 10.1007/BF01322186; GUREVICH II, 1972, PHYS LETT A, VA-40, P143, DOI 10.1016/0375-9601(72)90833-X; YAMADA K, 1984, PROG THEOR PHYS, V72, P195, DOI 10.1143/PTP.72.195; HAYANO RS, 1979, PHYS REV B, V20, P850, DOI 10.1103/PhysRevB.20.850; KREITZMAN SR, 1986, PHYS REV LETT, V56, P181, DOI 10.1103/PhysRevLett.56.181; BOEKEMA C, 1982, PHYS REV B, V26, P2341, DOI 10.1103/PhysRevB.26.2341; BREWER JH, 1986, HYPERFINE INTERACT, V31, P191, DOI 10.1007/BF02401558; CAMANI M, 1977, PHYS REV LETT, V39, P836, DOI 10.1103/PhysRevLett.39.836; CELIO M, 1983, PHYS REV B, V27, P1908, DOI 10.1103/PhysRevB.27.1908; CELIO M, 1986, HYPERFINE INTERACT, V31, P41, DOI 10.1007/BF02401537; CELIO M, 1984, HYPERFINE INTERACT, V17, P435; CELIO M, 1986, PHYS REV LETT, V56, P2720, DOI 10.1103/PhysRevLett.56.2720; CHAPPERT J, 1982, SOLID STATE COMMUN, V44, P13, DOI 10.1016/0038-1098(82)90703-7; CLAWSON CW, 1983, PHYS REV LETT, V51, P114, DOI 10.1103/PhysRevLett.51.114; CLAWSON CW, 1982, PHYSICA B & C, V109, P2164; CROWE KM, 1986, HYPERFINE INTERACT, V31, P185, DOI 10.1007/BF02401557; EADIE WT, 1971, STATISTICAL METHODS; EMIN D, 1981, HYPERFINE INTERACT, V8, P515, DOI 10.1007/BF01037521; FLIK G, 1986, HYPERFINE INTERACT, V31, P61, DOI 10.1007/BF02401540; GREBINNIK VG, 1975, ZH EKSP TEOR FIZ, V41, P777; HARTMANN O, 1980, PHYS REV LETT, V44, P337, DOI 10.1103/PhysRevLett.44.337; HARTMANN O, 1977, PHYS REV LETT, V39, P832, DOI 10.1103/PhysRevLett.39.832; HARTMANN O, 1981, HYPERFINE INTERACT, V8, P533, DOI 10.1007/BF01037523; HAYANO RS, 1978, PHYS REV LETT, V41, P1743, DOI 10.1103/PhysRevLett.41.1743; HOLZSCHUH E, 1984, PHYS REV B, V29, P1129, DOI 10.1103/PhysRevB.29.1129; JAMES F, 1971, UNPUB MINUIT SYSTEM; KADONO R, 1985, PHYS LETT A, V107, P279, DOI 10.1016/0375-9601(85)90216-6; KADONO R, 1985, PHYS LETT A, V109, P61, DOI 10.1016/0375-9601(85)90393-7; KADONO R, 1986, HYPERFINE INTERACT, V31, P205, DOI 10.1007/BF02401560; KADONO R, 1984, HYPERFINE INTERACT, V17, P109, DOI 10.1007/BF02065890; KAWASHIMA Y, 1986, HYPERFINE INTERACT, V32, P873, DOI 10.1007/BF02394997; KEHR KW, 1982, PHYS REV B, V26, P567, DOI 10.1103/PhysRevB.26.567; KONDO J, 1984, PHYSICA B & C, V125, P279, DOI 10.1016/0378-4363(84)90044-5; KONDO J, 1984, PHYSICA B & C, V126, P377, DOI 10.1016/0378-4363(84)90191-8; KONDO J, 1986, HYPERFINE INTERACT, V31, P117, DOI 10.1007/BF02401549; KREITZMAN SR, 1986, HYPERFINE INTERACT, V31, P13, DOI 10.1007/BF02401534; KUBO R, 1981, HYPERFINE INTERACT, V8, P731, DOI 10.1007/BF01037553; KUBO R, 1954, J PHYS SOC JPN, V9, P888, DOI 10.1143/JPSJ.9.888; Kubo R., 1967, MAGNETIC RESONANCE R; KUBO R, COMMUNICATION; KUNO Y, 1981, UNPUB 1981 P INS INT; Lounasmaa O.V., 1974, EXPT PRINCIPLES METH; NAGAMINE K, 1981, HYPERFINE INTERACT, V8, P787, DOI 10.1007/BF01037563; PETZINGER KG, 1983, HYPERFINE INTERACT, V17, P441; PETZINGER KG, 1981, HYPERFINE INTERACT, V8, P639, DOI 10.1007/BF01037539; PETZINGER KG, 1980, PHYS LETT A, V75, P225, DOI 10.1016/0375-9601(80)90121-8; Schenck A., 1985, MUON SPIN ROTATION S; SEEGER A, 1982, PHYS LETT A, V93, P33, DOI 10.1016/0375-9601(82)90649-1; SEEGER A, 1984, HYPERFINE INTERACT, V17, P133, DOI 10.1007/BF02065894; STONEHAM AM, 1980, EXOTIC ATOMS 1979, P223; SUGIMOTO H, 1986, J PHYS SOC JPN, V55, P1687, DOI 10.1143/JPSJ.55.1687; TEICHLER H, 1977, PHYS LETT A, V64, P78, DOI 10.1016/0375-9601(77)90533-3; TEICHLER H, 1979, HYPERFINE INTERACT, V6, P251, DOI 10.1007/BF01028802; TEICHLER H, 1978, PHYS LETT A, V67, P313, DOI 10.1016/0375-9601(78)90315-8; UEMURA YJ, 1982, UT MSL20 REP; UEMURA YJ, 1979, SOLID STATE COMMUN, V31, P731, DOI 10.1016/0038-1098(79)90777-4; WEISS U, 1985, PHYS LETT A, V108, P63, DOI 10.1016/0375-9601(85)90517-1; WELTER JM, 1983, Z PHYS B CON MAT, V52, P303, DOI 10.1007/BF01307400; YAMADA K, 1982, PROG THEOR PHYS, V68, P1504, DOI 10.1143/PTP.68.1504; YAMADA K, 1985, PROG THEOR PHYS, V73, P1342, DOI 10.1143/PTP.73.1342; YAMAZAKI T, 1979, HYPERFINE INTERACT, V6, P115, DOI 10.1007/BF01028779; YAMAZAKI T, 1982, NUCL INSTRUM METHODS, V196, P289, DOI 10.1016/0029-554X(82)90657-7	67	62	62	AMER PHYSICAL SOC	COLLEGE PK	ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA	1098-0121			PHYS REV B	Phys. Rev. B	JAN 1	1989	39	1					23	41		10.1103/PhysRevB.39.23		19	Physics, Condensed Matter	Physics	R8323	WOS:A1989R832300004		
J	FUJIMORI, A				FUJIMORI, A			CHARACTER OF DOPED OXYGEN HOLES IN HIGH-TC CU OXIDES	PHYSICAL REVIEW B			English	Note										FUJIMORI, A (reprint author), UNIV TOKYO,DEPT PHYS,BUNKYO KU,TOKYO 113,JAPAN.						ADRIAN FJ, 1988, PHYS REV B, V37, P2326, DOI 10.1103/PhysRevB.37.2326; ESKES H, 1988, PHYS REV LETT, V61, P1415, DOI 10.1103/PhysRevLett.61.1415; GUO YJ, 1988, SCIENCE, V239, P896, DOI 10.1126/science.239.4842.896; VARMA CM, 1987, SOLID STATE COMMUN, V62, P681, DOI 10.1016/0038-1098(87)90407-8; MATTHEISS LF, 1987, PHYS REV LETT, V58, P1028, DOI 10.1103/PhysRevLett.58.1028; EMERY VJ, 1987, PHYS REV LETT, V58, P2794, DOI 10.1103/PhysRevLett.58.2794; BIANCONI A, 1987, SOLID STATE COMMUN, V63, P1009, DOI 10.1016/0038-1098(87)90650-8; BIANCONI A, 1988, PHYS REV B, V38, P7196, DOI 10.1103/PhysRevB.38.7196; BIRGENEAU RJ, 1988, Z PHYS B CON MAT, V71, P57, DOI 10.1007/BF01310844; FUJIMORI A, 1987, PHYS REV B, V35, P8814, DOI 10.1103/PhysRevB.35.8814; FUJIMORI A, 1987, SOLID STATE COMMUN, V63, P857, DOI 10.1016/0038-1098(87)90901-X; FUJIMORI A, UNPUB; Harrison W. A., 1980, ELECTRONIC STRUCTURE; HIDAKA T, 1979, PHYS REV B, V20, P2769, DOI 10.1103/PhysRevB.20.2769; HIRSCH JE, 1988, PHYS REV LETT, V60, P1618; IMADA M, 1988, J PHYS SOC JPN, V57, P2901, DOI 10.1143/JPSJ.57.2901; IMADA M, 1987, J PHYS SOC JPN, V56, P3793, DOI 10.1143/JPSJ.56.3793; ISHIGAKI T, 1987, JPN J APPL PHYS 2, V26, pL1681; KRAKAUER J, 1988, PHYS REV LETT, V60, P1665; MASSIDDA S, 1988, PHYSICA C, V152, P273; MASSIDDA S, 1988, PHYSICA C, V152, P251, DOI 10.1016/0921-4534(88)90136-0; MATTHEISS LF, 1987, SOLID STATE COMMUN, V63, P395, DOI 10.1016/0038-1098(87)91136-7; NUCKER N, 1988, PHYS REV B, V37, P5158, DOI 10.1103/PhysRevB.37.5158; PARK KT, 1988, J PHYS SOC JPN, V57, P3445, DOI 10.1143/JPSJ.57.3445; SHIBA H, 1988, IN PRESS J MAGN MAGN; SRINIVASAN R, 1988, PHYS REV B, V38, P889, DOI 10.1103/PhysRevB.38.889; STOCKS GM, 1988, SUPERCOND SCI TECH, V1, P57, DOI 10.1088/0953-2048/1/1/012; TACHIKI M, 1988, PHYS REV B, V38, P218, DOI 10.1103/PhysRevB.38.218; TAKADA Y, 1988, PHYS REV B, V37, P155, DOI 10.1103/PhysRevB.37.155; TAKAYAMAMUROMACHI E, 1988, JPN J APPL PHYS 2, V27, pL223, DOI 10.1143/JJAP.27.L223; WEAVER JH, 1988, PHYS REV B, V38, P4668, DOI 10.1103/PhysRevB.38.4668; WENDIN G, 1988, J PHYS-PARIS, V48, P1157	32	85	85	AMERICAN PHYSICAL SOC	COLLEGE PK	ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA	0163-1829			PHYS REV B	Phys. Rev. B	JAN 1	1989	39	1					793	796		10.1103/PhysRevB.39.793		4	Physics, Condensed Matter	Physics	R8323	WOS:A1989R832300124		
J	SUSAKI, J				SUSAKI, J			CDGEO3-PHASE TRANSFORMATIONS AT HIGH-PRESSURE AND TEMPERATURE AND STRUCTURAL REFINEMENT OF THE PEROVSKITE POLYMORPH	PHYSICS AND CHEMISTRY OF MINERALS			English	Article										SUSAKI, J (reprint author), UNIV TOKYO,INST SOLID STATE PHYS,MINATO KU,TOKYO 106,JAPAN.						AKAOGI M, 1987, PHYS CHEM MINER, V14, P435, DOI 10.1007/BF00628820; AKIMOTO S, 1977, HIGH PRESSURE RES AP, P585; SASAKI S, 1987, ACTA CRYSTALLOGR C, V43, P1668, DOI 10.1107/S0108270187090620; AKIMOTO S, 1967, J CHEM PHYS, V47, P1813, DOI 10.1063/1.1712170; ITO E, 1979, PHYS CHEM MINER, V4, P265, DOI 10.1007/BF00307950; SYONO Y, 1971, J SOLID STATE CHEM, V3, P369, DOI 10.1016/0022-4596(71)90073-9; TOKONAMI M, 1965, ACTA CRYSTALLOGR, V19, P486, DOI 10.1107/S0365110X65003729; SYONO Y, 1971, J PHYS CHEM SOLIDS, V32, P243, DOI 10.1016/S0022-3697(71)80026-4; SYONO Y, 1969, J PHYS CHEM SOLIDS, V30, P1665, DOI 10.1016/0022-3697(69)90234-0; SASAKI S, 1983, AM MINERAL, V68, P1189; CLOUD DD, 1958, PHYS REV, V111, P1046; COPPENS P, 1979, ACTA CRYSTALLOGR A, V35, P63, DOI 10.1107/S0567739479000127; HORIUCHI H, 1987, AM MINERAL, V72, P357; ISHIKAWA Y, 1958, J PHYS SOC JPN, V13, P1110, DOI 10.1143/JPSJ.13.1110; Ito E., 1977, HIGH PRESSURE RES AP, P193; Ito E., 1978, Earth and Planetary Science Letters, V38, DOI 10.1016/0012-821X(78)90119-X; KATO T, 1985, NATURE, V316, P803, DOI 10.1038/316803a0; KHANOLKAR D, 1961, CURR SCI INDIA, V30, P52; Kutvitskii V. A., 1975, Inorganic Materials, V11; LIEBERTZ J, 1965, Z PHYS CHEM NEUE FOL, V44, P242; LIU L, 1976, EARTH PLANET SC LETT, V31, P293; LIU LG, 1977, EARTH PLANET SC LETT, V36, P237, DOI 10.1016/0012-821X(77)90203-5; MAREZIO M, 1970, ACTA CRYSTALL B-STRU, VB 26, P2008, DOI 10.1107/S0567740870005319; MORGENSTERNBADA.I, 1963, CR HEBD ACAD SCI, V256, P692; NAVROTSKY A, 1980, GEOPHYS RES LETT, V7, P709, DOI 10.1029/GL007i009p00709; PREWITT CT, 1969, SCIENCE, V163, P386, DOI 10.1126/science.163.3865.386; RINGWOOD AE, 1962, J GEOPHYS RES, V67, P1690, DOI 10.1029/JZ067i004p01690; RINGWOOD AE, 1963, J GEOPHYS RES, V68, P4601; RINGWOOD AE, 1967, EARTH PLANET SC LETT, V2, P106, DOI 10.1016/0012-821X(67)90109-4; ROSS NL, 1986, J GEOPHYS RES-SOLID, V91, P4685, DOI 10.1029/JB091iB05p04685; SAWAOKA A, 1964, J PHYS SOC JPN, V19, P1750, DOI 10.1143/JPSJ.19.1750; SHANNON RD, 1969, ACTA CRYSTALL B-STRU, VB 25, P925, DOI 10.1107/S0567740869003220; SUSAKI J, 1985, Z KRISTALLOGR, V171, P243, DOI 10.1524/zkri.1985.171.3-4.243	33	12	12	SPRINGER VERLAG	NEW YORK	175 FIFTH AVE, NEW YORK, NY 10010	0342-1791			PHYS CHEM MINER	Phys. Chem. Miner.		1989	16	7					634	641				8	Materials Science, Multidisciplinary; Mineralogy	Materials Science; Mineralogy	AQ335	WOS:A1989AQ33500003		
J	FURBER, M; MANDER, LN; NESTER, JE; TAKAHASHI, N; YAMANE, H				FURBER, M; MANDER, LN; NESTER, JE; TAKAHASHI, N; YAMANE, H			STRUCTURE OF AN ANTHERIDIOGEN FROM THE FERN ANEMIA-MEXICANA	PHYTOCHEMISTRY			English	Article									AUSTRALIAN NATL UNIV,RES SCH CHEM,CANBERRA,ACT 2601,AUSTRALIA; IOWA STATE UNIV SCI & TECHNOL,DEPT BOT,AMES,IA 50011; UNIV TOKYO,DEPT AGR CHEM,BUNKYO KU,TOKYO 113,JAPAN							KARPLUS M, 1959, J CHEM PHYS, V30, P11, DOI 10.1063/1.1729860; BINKS R, 1969, PHYTOCHEMISTRY, V8, P271, DOI 10.1016/S0031-9422(00)85825-2; KOVATS E, 1958, HELV CHIM ACTA, V41, P1915, DOI 10.1002/hlca.19580410703; BEALE MH, 1980, J CHEM SOC PERK T 1, P885, DOI 10.1039/p19800000885; BEALE MH, 1980, J CHEM SOC PERK T 1, P877, DOI 10.1039/p19800000877; BURKERT U, 1982, MOL MECHANICS; COREY EJ, 1985, J AM CHEM SOC, V107, P5574, DOI 10.1021/ja00305a067; COREY EJ, 1986, TETRAHEDRON LETT, V27, P5083, DOI 10.1016/S0040-4039(00)85138-2; Crozier A., 1983, BIOCH PHYSL GIBBEREL, V2; Crozier A., 1983, BIOCH PHYSL GIBBEREL, V1; DOPP W., 1959, Berichte der Deutschen Botanischen Gesellschaft, V72, P11; DOPP W., 1950, BER DEUTSCHE BOT GES, V63, P139; FURBER M, 1987, J AM CHEM SOC, V109, P6389, DOI 10.1021/ja00255a026; FURBER M, 1988, J AM CHEM SOC, V110, P4084, DOI 10.1021/ja00220a083; JACKMAN LM, 1969, APPLICATIONS NUCLEAR, P280; KIRKWOOD PS, 1982, J CHEM SOC PERK T 1, P689, DOI 10.1039/p19820000689; NAF U, 1975, BOT REV, V41, P315, DOI 10.1007/BF02860840; NAKANISH.K, 1971, J AM CHEM SOC, V93, P5579, DOI 10.1021/ja00750a047; NESTER JE, 1987, PLANTA, V170, P26, DOI 10.1007/BF00392377; SCHRAUDOLF H, 1964, NATURE, V201, P98, DOI 10.1038/201098a0; SHARP PB, 1975, PHYSIOL PLANTARUM, V34, P101, DOI 10.1111/j.1399-3054.1975.tb03800.x; Takahashi N., 1986, CHEM PLANT HORMONES; VOELLER BR, 1964, SCIENCE, V143, P373, DOI 10.1126/science.143.3604.373; YAMANE H, 1979, PLANTA, V147, P251, DOI 10.1007/BF00388747; YAMANE H, 1988, TETRAHEDRON LETT, V29, P3959; YAMANE H, 1987, PLANT CELL PHYSIOL, V28, P1203; ZANNO PR, 1972, NATURWISSENSCHAFTEN, V59, P512	27	19	19	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB	0031-9422			PHYTOCHEMISTRY	Phytochemistry		1989	28	1					63	66		10.1016/0031-9422(89)85008-3		4	Biochemistry & Molecular Biology; Plant Sciences	Biochemistry & Molecular Biology; Plant Sciences	R9108	WOS:A1989R910800007		
J	KINOSHITA, T; TATARA, S; HO, FC; SANKAWA, U				KINOSHITA, T; TATARA, S; HO, FC; SANKAWA, U			3-PRENYLINDOLES FROM MURRAYA-PANICULATA AND THEIR BIOGENETIC SIGNIFICANCE	PHYTOCHEMISTRY			English	Article									TAIWAN FORESTRY RES INST,HENG CHUN,TAIWAN	KINOSHITA, T (reprint author), UNIV TOKYO,FAC PHARMACEUT SCI,TOKYO 113,JAPAN.						ACHENBACH H, 1985, HETEROCYCLES, V8, P2075; ACHENBACH H, 1979, TETRAHEDRON LETT, P2571; ADEOYE AO, 1986, J NAT PROD, V49, P534, DOI 10.1021/np50045a031; POUSSET JL, 1973, PHYTOCHEMISTRY, V12, P2308, DOI 10.1016/0031-9422(73)85148-9; CASNATI G, 1972, TETRAHEDRON LETT, P5277; CHAKRABO.DP, 1967, TETRAHEDRON LETT, P3471; CHOWDHUR.BK, 1971, PHYTOCHEMISTRY, V10, P481, DOI 10.1016/S0031-9422(00)94088-3; DESILVA LB, 1980, PHYTOCHEMISTRY, V19, P2794; DESILVA LB, 1980, J NATN SCI COUN SRI, V8, P123; DREYER DL, 1968, J ORG CHEM, V33, P3574, DOI 10.1021/jo01273a048; GMELIN R, 1962, ACTA CHEM SCAND, V16, P1378, DOI 10.3891/acta.chem.scand.16-1378; IMAI F, 1986, CHEM PHARM BULL, V34, P3978; ITO C, 1987, HETEROCYCLES, V26, P2959; Jackson RW, 1930, J AM CHEM SOC, V52, P5029, DOI 10.1021/ja01375a056; JOHNS SR, 1967, AUST J CHEM, V20, P1737, DOI 10.1071/CH9671737; Kapil R. S., 1971, ALKALOIDS, V13, P273, DOI 10.1016/S1876-0813(08)60311-5; KASAI R, 1986, PHYTOCHEMISTRY, V25, P871; KHOSA R L, 1975, Indian Journal of Pharmacy, V37, P43; KHOSA RL, 1975, J RES INDIAN MED, V10, P75; KINOSHITA T, 1985, CHEM PHARM BULL, V33, P1770; KONG YC, 1986, BIOCHEM SYST ECOL, V14, P491, DOI 10.1016/0305-1978(86)90008-6; KONG YC, 1985, J CHEM SOC CHEM COMM, P47, DOI 10.1039/c39850000047; Manitto P., 1981, BIOSYNTHESIS NATURAL; MORIMOTO H, 1965, LIEBIGS ANN CHEM, V682, P212; MURAYAMA M, 1972, CHEM PHARM BULL, V20, P741; NAMOTO M, 1970, AGR BIOL CHEM TOKYO, V34, P1590; RAJ K, 1976, PHYTOCHEMISTRY, V15, P1787, DOI 10.1016/S0031-9422(00)97490-9; RAMSTAD E, 1968, TETRAHEDRON LETT, P811; SANYAL PK, 1975, J INDIAN CHEM SOC, V52, P1213; SOMEI M, 1985, CHEM PHARM BULL, V33, P5147; STECK W, 1972, CAN J CHEMISTRY, V50, P443, DOI 10.1139/v72-065; STYEN PS, 1974, J CHEM SOC CHEM COMM, P1021; TALAPATR.SK, 1973, TETRAHEDRON LETT, P5005; TANTIVATANA P, 1983, J ORG CHEM, V48, P268, DOI 10.1021/jo00150a028; TILLEQUIN F, 1979, PHYTOCHEMISTRY, V18, P1559, DOI 10.1016/S0031-9422(00)98496-6; Wang DJ, 1979, KO HSUEH FA CHAN YUE, V7, P1036; WENKERT E, 1963, J ORG CHEM, V27, P4123; Yang J S, 1983, Yao Xue Xue Bao, V18, P760; Yang J.-S., 1984, ZHIWU XUEBAO, V26, P184; YANG JS, 1984, ACTA CHIM SINICA, V42, P1308	40	15	15	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB	0031-9422			PHYTOCHEMISTRY	Phytochemistry		1989	28	1					147	151		10.1016/0031-9422(89)85027-7		5	Biochemistry & Molecular Biology; Plant Sciences	Biochemistry & Molecular Biology; Plant Sciences	R9108	WOS:A1989R910800026		
J	WEI, Z; YAMANE, H; TAKAHASHI, N; CHAPMAN, DJ; PHINNEY, BO				WEI, Z; YAMANE, H; TAKAHASHI, N; CHAPMAN, DJ; PHINNEY, BO			IDENTIFICATION OF A CYTOKININ IN THE GREEN-ALGA CHARA-GLOBULARIS	PHYTOCHEMISTRY			English	Article									UNIV TOKYO,DEPT AGR CHEM,BUNKYO KU,TOKYO 113,JAPAN	WEI, Z (reprint author), UNIV CALIF LOS ANGELES,DEPT BIOL,LOS ANGELES,CA 90024, USA.						ABE H, 1974, AGR BIOL CHEM TOKYO, V38, P897; ABE H, 1972, AGR BIOL CHEM TOKYO, V36, P2259; LETHAM DS, 1983, ANNU REV PLANT PHYS, V34, P163, DOI 10.1146/annurev.pp.34.060183.001115; MOONEY PA, 1986, J PLANT PHYSIOL, V123, P1; PEDERSEN M, 1973, PHYSIOL PLANTARUM, V28, P101, DOI 10.1111/j.1399-3054.1973.tb01158.x; TAY SAB, 1987, J PLANT GROWTH REGUL, V5, P133, DOI 10.1007/BF02087181; BEUTELMANN P, 1977, PLANTA, V133, P215, DOI 10.1007/BF00380679; BIDDINGT.NL, 1973, PLANTA, V111, P183, DOI 10.1007/BF00386279; FEATONBYSMITH BC, 1984, BOT MAR, V27, P527, DOI 10.1515/botm.1984.27.11.527; FRIES L, 1978, Z PFLANZENPHYSIOL, V88, P383; JACOBS WP, 1985, PLANT PHYSIOL, V78, P844, DOI 10.1104/pp.78.4.844; Koshimizu K., 1986, CHEM PLANT HORMONES, P153; STEPHEN AB, 1985, PHYTOCHEMISTRY, V24, P2611; TIETZ A, 1986, BIOCHEM PHYSIOL PFL, V181, P269; WANG TL, 1981, PLANT PHYSIOL, V68, P735, DOI 10.1104/pp.68.3.735; YOKOTA T, 1987, PHYTOCHEMISTRY, V26, P503, DOI 10.1016/S0031-9422(00)81442-9	16	0	0	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB	0031-9422			PHYTOCHEMISTRY	Phytochemistry		1989	28	2					337	338				2	Biochemistry & Molecular Biology; Plant Sciences	Biochemistry & Molecular Biology; Plant Sciences	T3426	WOS:A1989T342600006		
J	MURAKAMI, M; MAKABE, K; YAMAGUCHI, K; KONOSU, S				MURAKAMI, M; MAKABE, K; YAMAGUCHI, K; KONOSU, S			CHEMISTRY AND UTILIZATION OF PLANKTON .19. CYTO-TOXIC POLY-UNSATURATED FATTY-ACID FROM PEDIASTRUM	PHYTOCHEMISTRY			English	Note										MURAKAMI, M (reprint author), UNIV TOKYO,FAC AGR,MARINE BIOCHEM LAB,BUNKYO KU,TOKYO 113,JAPAN.						METTING B, 1986, ENZYME MICROB TECH, V8, P386, DOI 10.1016/0141-0229(86)90144-4; ISHIBASHI M, 1986, J ORG CHEM, V51, P5300, DOI 10.1021/jo00376a047; MOORE RE, 1987, J ORG CHEM, V52, P1036, DOI 10.1021/jo00382a012; MURAKAMI M, 1988, TETRAHEDRON LETT, V29, P1149, DOI 10.1016/S0040-4039(00)86674-5; FINDLAY JA, 1984, J NAT PROD, V47, P815, DOI 10.1021/np50035a010; GAUTHIER MJ, 1978, J EXP MAR BIOL ECOL, V33, P37, DOI 10.1016/0022-0981(78)90041-2; HASHIMOTO Y, 1979, MARINE TOXINS OTHER, P203; HELMS GL, 1988, J ORG CHEM, V53, P1298, DOI 10.1021/jo00241a033; KAKISAWA H, 1988, PHYTOCHEMISTRY, V27, P731, DOI 10.1016/0031-9422(88)84084-6; KOBAYASHI A, 1986, NIPPON NOGEIK KAISHI, V60, P725; KOBAYASHI J, 1988, J AM CHEM SOC, V110, P490, DOI 10.1021/ja00210a029; NAGANO H, 1980, SEIKAGAKU, V52, P1208; NISHIZAWA K, 1978, METHODS PHYCOLOGICAL, P754	13	9	9	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB	0031-9422			PHYTOCHEMISTRY	Phytochemistry		1989	28	2					625	626		10.1016/0031-9422(89)80065-2		2	Biochemistry & Molecular Biology; Plant Sciences	Biochemistry & Molecular Biology; Plant Sciences	T3426	WOS:A1989T342600064		
J	ARAO, T; YAMADA, M				ARAO, T; YAMADA, M			POSITIONAL DISTRIBUTION OF FATTY-ACIDS IN GALACTOLIPIDS OF ALGAE	PHYTOCHEMISTRY			English	Article										ARAO, T (reprint author), UNIV TOKYO, COLL ARTS & SCI, DEPT BIOL, TOKYO 153, JAPAN.						BLIGH EG, 1959, CAN J BIOCHEM PHYS, V37, P911; ARAO T, 1987, PHYTOCHEMISTRY, V26, P2573, DOI 10.1016/S0031-9422(00)83880-7; ARAKI S, 1987, PLANT CELL PHYSIOL, V28, P761; FISHER W, 1973, HOPPESEYLERS Z PHYSL, V354, P1115; KATES M, 1986, TECHNIQUES LIPIDOLOG, P219; ROUGHAN G, 1984, TRENDS BIOCHEM SCI, V9, P383, DOI 10.1016/0968-0004(84)90220-2; ROUGHAN PG, 1982, ANNU REV PLANT PHYS, V33, P97, DOI 10.1146/annurev.pp.33.060182.000525; SMITH KL, 1984, PHYTOCHEMISTRY, V23, P2469, DOI 10.1016/S0031-9422(00)84077-7; WOOD B. J. B, 1974, ALGAL PHYSL BIOCH, P236	9	29	30	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0031-9422			PHYTOCHEMISTRY	Phytochemistry		1989	28	3					805	810		10.1016/0031-9422(89)80119-0		6	Biochemistry & Molecular Biology; Plant Sciences	Biochemistry & Molecular Biology; Plant Sciences	T4357	WOS:A1989T435700026		
