PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	OKA, Y; TAKEI, K; SATOU, M; UEDA, K				OKA, Y; TAKEI, K; SATOU, M; UEDA, K			MORPHOLOGY OF THE MEDULLARY CRANIAL NERVE MOTONEURONS IN THE JAPANESE TOAD	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,FAC SCI,INST ZOOL,TOKYO 113,JAPAN			Oka, Yoshitaka/C-9670-2010	Oka, Yoshitaka/0000-0002-3482-3051				0	3	3	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					873	873				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400074		
J	SATOU, M; TAKEUCHI, H; UEDA, K				SATOU, M; TAKEUCHI, H; UEDA, K			EFFECTS OF ELECTRICAL-STIMULATION OF DORSAL THALAMIC AREA ON ACTIVITIES OF TONGUE-MUSCLE-CONTROLLING MOTONEURONS IN THE JAPANESE TOAD	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,FAC SCI,INST ZOOL,TOKYO 113,JAPAN								0	3	3	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					873	873				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400075		
J	MATSUSHIMA, T; SATOU, M; UEDA, K				MATSUSHIMA, T; SATOU, M; UEDA, K			TOADS SNAPPING PATHWAY - A SEARCH FOR THE PREMOTOR INTERNEURONS	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,FAC SCI,INST ZOOL,TOKYO 113,JAPAN								0	2	2	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					874	874				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400076		
J	ISHII, N; TAKAKUWA, T; TAKAHASHI, K				ISHII, N; TAKAKUWA, T; TAKAHASHI, K			ACETYLCHOLINE SENSITIVITY OF SINGLE SMOOTH-MUSCLE CELLS ISOLATED FROM A MOLLUSCAN CATCH MUSCLE	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,FAC SCI,INST ZOOL,TOKYO 113,JAPAN								0	0	0	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					879	879				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400096		
J	MORISAWA, M; YOKOYAMA, N; YAMAMOTO, K; HAYASHI, H				MORISAWA, M; YOKOYAMA, N; YAMAMOTO, K; HAYASHI, H			PURIFICATION AND CHARACTERIZATION OF 15K PROTEIN	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,OCEAN RES INST,TOKYO 113,JAPAN; TOHO UNIV,FUNABASHI,CHIBA 274,JAPAN; NAGOYA UNIV,NAGOYA,AICHI 464,JAPAN							MORISAWA, 1985, BIOMED RES, V6, P181	1	0	0	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					879	879				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400099		
J	INODA, T; OHTAKE, H; MORISAWA, M				INODA, T; OHTAKE, H; MORISAWA, M			ACTIVATION OF RESPIRATION AND INITIATION OF MOTILITY IN RAINBOW-TROUT SPERMATOZOA	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,OCEAN RES INST,TOKYO 113,JAPAN; DOKKYO UNIV,SCH MED,DEPT PHYSIOL,MIBU,TOCHIGI 32102,JAPAN								0	0	0	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					880	880				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400101		
J	MORISAWA, S; MORISAWA, M				MORISAWA, S; MORISAWA, M			INITIATION MECHANISM OF SPERM MOTILITY IN TUNICATES	ZOOLOGICAL SCIENCE			English	Meeting Abstract									ST MARIANNA UNIV,BIOL LAB,KAWASAKI,KANAGAWA 213,JAPAN; UNIV TOKYO,OCEAN RES INST,TOKYO 113,JAPAN							HOSHINO, 1985, PUBL SETO MAR LAB, V30; 1984, ZOOL SCI, V1	2	0	0	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					880	880				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400102		
J	TANIMOTO, S; MORISAWA, M				TANIMOTO, S; MORISAWA, M			THE EFFECTS OF ION CHANNEL BLOCKERS ON THE SPERMATOZOA MOTILITY IN RAINBOW-TROUT	ZOOLOGICAL SCIENCE			English	Meeting Abstract									TOHO UNIV,FUNABASHI,CHIBA 274,JAPAN; UNIV TOKYO,OCEAN RES INST,TOKYO 113,JAPAN								0	1	1	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					880	880				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400100		
J	OKUNO, M				OKUNO, M			EFFECTS OF LOCAL APPLICATION OF CALCIUM ON DEMEMBRANATED CHUM SALMON SPERM FLAGELLA	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,COLL ARTS & SCI,DEPT BIOL,TOKYO 113,JAPAN								0	0	0	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					881	881				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400105		
J	OSHIO, S; MOHRI, H				OSHIO, S; MOHRI, H			CHARACTERIZATION OF MAMMALIAN SPERM BY EQUILIBRIUM SEDIMENTATION IN PERCOLI	ZOOLOGICAL SCIENCE			English	Meeting Abstract									UNIV TOKYO,COLL ARTS & SCI,DEPT BIOL,TOKYO 113,JAPAN								0	0	0	ZOOLOGICAL SOC JAPAN	TOKYO	HONGO 2-27-2 BUNKYO-KU, TOKYO 113, JAPAN	0289-0003			ZOOL SCI	Zool. Sci.		1985	2	6					881	881				1	Zoology	Zoology	AWJ24	WOS:A1985AWJ2400106		
