"[6, 54, 76]",[1]
[3],[1]
[3],[1]
"[9, 26]",[1]
[42],[1]
[53],[1]
"[54, 68]",[1]
[11],[1]
[11],[1]
[79],[2]
[10],[1]
[76],[2]
[15],[1]
[79],[2]
[30],[1]
[42],[1]
[72],[1]
[30],[1]
[30],[1]
[30],[1]
[76],[2]
[76],[2]
[76],[2]
[40],[1]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[51],[1]
[88],[2]
[88],[2]
[88],[2]
[41],[1]
[74],[1]
"[76, 101, 88]",[2]
"[6, 8]",[1]
[54],[1]
[54],[1]
[46],[1]
[54],[1]
[54],[1]
[10],[1]
"[97, 86, 111]",[3]
[11],[1]
[11],[1]
[57],[1]
[57],[1]
[57],[1]
[57],[1]
[57],[1]
[57],[1]
"[97, 86, 111]",[3]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[54, 76]",[1]
"[54, 76]",[1]
"[54, 76]",[1]
"[54, 76]",[1]
[0],[1]
"[77, 101, 88]",[2]
"[77, 101, 88]",[2]
"[77, 101, 88]",[2]
"[77, 101, 88]",[2]
"[77, 101, 88]",[2]
[81],[2]
[94],[3]
"[0, 23, 82]",[1]
"[0, 23, 82]",[1]
"[0, 23, 82]",[1]
"[0, 23, 82]",[1]
"[96, 97]",[3]
"[96, 97]",[3]
"[96, 97]",[3]
"[96, 97]",[3]
"[96, 97]",[3]
"[96, 97]",[3]
"[96, 97]",[3]
[97],[3]
[81],[2]
"[6, 9, 73]",[1]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[6, 76]",[1]
"[6, 76]",[1]
[23],[1]
[76],[2]
[101],[3]
[81],[2]
[81],[2]
[101],[3]
"[94, 81]",[3]
[76],[2]
[76],[2]
"[97, 89]",[3]
"[97, 89]",[3]
[19],[1]
[46],[1]
[46],[1]
[81],[2]
[81],[2]
[88],[2]
"[76, 101, 103]",[2]
"[76, 101, 103]",[2]
"[76, 101, 103]",[2]
"[8, 9, 76, 78, 152]",[1]
"[8, 9, 76, 78, 152]",[1]
"[8, 9, 76, 78, 152]",[1]
"[8, 9, 76, 78, 152]",[1]
"[101, 88]",[3]
[81],[2]
[81],[2]
[81],[2]
[81],[2]
[81],[2]
[108],[3]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[76],[2]
[76],[2]
[76],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[75, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[45],[1]
[80],[2]
[26],[1]
[49],[1]
[88],[2]
[24],[1]
[24],[1]
[24],[1]
[74],[1]
[74],[1]
[44],[1]
"[86, 88]",[2]
"[86, 88]",[2]
[80],[2]
"[101, 102, 103, 88]",[3]
"[101, 102, 103, 88]",[3]
[97],[3]
"[97, 101, 89]",[3]
"[97, 101, 89]",[3]
"[76, 88]",[2]
[40],[1]
[108],[3]
[6],[1]
[6],[1]
[6],[1]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
"[6, 76]",[1]
"[6, 76]",[1]
[88],[2]
[88],[2]
"[75, 88]",[2]
[88],[2]
"[100, 105, 88, 110]",[3]
[86],[2]
[75],[2]
[75],[2]
[75],[2]
"[46, 11]",[1]
[42],[1]
[88],[2]
[88],[2]
[64],[1]
[67],[1]
[80],[2]
[97],[3]
[97],[3]
"[36, 42]",[1]
[76],[2]
"[76, 152, 101]",[2]
"[76, 152, 101]",[2]
"[76, 152, 101]",[2]
"[76, 152, 101]",[2]
"[76, 152, 101]",[2]
[88],[2]
[88],[2]
"[75, 88]",[2]
[88],[2]
[63],[1]
"[5, 42]",[1]
[9],[1]
"[11, 62]",[1]
[86],[2]
"[76, 89]",[2]
"[76, 89]",[2]
"[76, 89]",[2]
"[76, 89]",[2]
"[76, 89]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
"[76, 54]",[2]
[94],[3]
"[94, 97]",[3]
"[94, 97, 111]",[3]
[56],[1]
[76],[2]
[76],[2]
[76],[2]
[42],[1]
[80],[2]
[97],[3]
[58],[1]
"[0, 76, 22]",[1]
[42],[1]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
"[75, 88]",[2]
[88],[2]
[88],[2]
[63],[1]
[88],[2]
[88],[2]
[88],[2]
"[6, 44]",[1]
[76],[2]
"[42, 143]",[1]
[108],[3]
"[76, 101]",[2]
"[76, 101]",[2]
"[76, 101]",[2]
[89],[2]
[89],[2]
[89],[2]
[89],[2]
"[46, 11]",[1]
"[46, 11]",[1]
"[46, 11]",[1]
"[86, 88]",[2]
"[86, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
"[75, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[6, 11]",[1]
[11],[1]
[11],[1]
[11],[1]
[11],[1]
"[92, 97, 102]",[3]
"[92, 97, 102]",[3]
"[92, 97, 102]",[3]
[67],[1]
[36],[1]
[39],[1]
[39],[1]
[39],[1]
[39],[1]
"[6, 11]",[1]
"[11, 15]",[1]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
"[6, 56]",[1]
[88],[2]
"[86, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
"[75, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[97, 59]",[3]
[24],[1]
[24],[1]
[24],[1]
"[76, 78, 96]",[2]
"[76, 78, 96]",[2]
"[76, 78, 96]",[2]
"[76, 78, 96]",[2]
[74],[1]
"[6, 11]",[1]
[79],[2]
[81],[2]
[81],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
"[90, 96, 97, 102]",[2]
"[90, 96, 97, 102]",[2]
"[90, 96, 97, 102]",[2]
"[90, 96, 97, 102]",[2]
"[90, 96, 97, 102]",[2]
"[11, 17]",[1]
[76],[2]
[76],[2]
[76],[2]
[54],[1]
[54],[1]
[54],[1]
[76],[2]
[76],[2]
[76],[2]
[101],[3]
[101],[3]
"[76, 101, 103]",[2]
"[76, 101, 103]",[2]
"[76, 101, 103]",[2]
"[76, 101, 103]",[2]
"[76, 101, 103]",[2]
[110],[3]
[110],[3]
[89],[2]
[89],[2]
[89],[2]
[89],[2]
[6],[1]
[6],[1]
[6],[1]
[6],[1]
[6],[1]
[6],[1]
[76],[2]
[76],[2]
[76],[2]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[6, 8]",[1]
"[48, 64]",[1]
[25],[1]
"[19, 58]",[1]
[42],[1]
[42],[1]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[32],[1]
"[9, 26]",[1]
[88],[2]
[101],[3]
"[97, 91]",[3]
[45],[1]
"[88, 110]",[2]
"[76, 88]",[2]
"[76, 88]",[2]
"[76, 152, 101]",[2]
"[76, 152, 101, 88]",[2]
"[6, 46, 11, 26]",[1]
"[6, 46, 11, 26]",[1]
[63],[1]
"[86, 88]",[2]
"[86, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
[42],[1]
[42],[1]
[42],[1]
[42],[1]
[42],[1]
"[42, 54, 57]",[1]
[6],[1]
[6],[1]
[6],[1]
[6],[1]
[6],[1]
[6],[1]
[28],[1]
[54],[1]
[54],[1]
[52],[1]
"[17, 45]",[1]
[88],[2]
[42],[1]
[76],[2]
[76],[2]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
[46],[1]
[80],[2]
[80],[2]
"[46, 29]",[1]
[88],[2]
[6],[1]
"[77, 88]",[2]
"[77, 88]",[2]
"[101, 102, 103, 88]",[3]
[88],[2]
[88],[2]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
[88],[2]
[89],[2]
[89],[2]
"[46, 67]",[1]
[108],[3]
[108],[3]
[108],[3]
"[25, 62]",[1]
[24],[1]
[93],[3]
[88],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[73],[1]
[73],[1]
[73],[1]
[73],[1]
[73],[1]
[76],[2]
[42],[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[6, 9, 76, 22]",[1]
"[22, 40]",[1]
[105],[3]
[105],[3]
[105],[3]
[105],[3]
[105],[3]
[105],[3]
[105],[3]
"[106, 81]",[3]
"[97, 101, 102]",[3]
[6],[1]
[6],[1]
[116],[4]
"[101, 86]",[3]
"[101, 86]",[3]
[97],[3]
[81],[2]
[56],[1]
[71],[1]
[71],[1]
"[58, 70]",[1]
"[0, 61]",[1]
"[0, 61]",[1]
"[94, 81]",[3]
[46],[1]
[46],[1]
[46],[1]
"[130, 19, 138]",[5]
"[130, 19, 138]",[5]
[79],[2]
[79],[2]
"[97, 81, 102]",[3]
[81],[2]
[86],[2]
[86],[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
[75],[2]
[75],[2]
[75],[2]
[10],[1]
[10],[1]
[10],[1]
[10],[1]
"[143, 5, 74]",[5]
"[97, 101]",[3]
"[6, 76, 89]",[1]
"[6, 76, 89]",[1]
"[6, 76, 89]",[1]
[6],[1]
"[6, 9]",[1]
"[6, 9]",[1]
[42],[1]
"[13, 67]",[1]
"[19, 68]",[1]
[80],[2]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[86],[2]
"[10, 26]",[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
"[97, 48, 65]",[3]
"[97, 48, 65]",[3]
"[97, 48, 65]",[3]
"[79, 83]",[2]
[30],[1]
[56],[1]
[56],[1]
[56],[1]
[56],[1]
[56],[1]
[56],[1]
[56],[1]
"[13, 101]",[1]
"[13, 101]",[1]
[15],[1]
[15],[1]
[15],[1]
[17],[1]
[17],[1]
[17],[1]
[26],[1]
[26],[1]
[26],[1]
"[45, 53]",[1]
[19],[1]
[78],[2]
[78],[2]
[78],[2]
[78],[2]
[78],[2]
[19],[1]
[19],[1]
[19],[1]
[19],[1]
[19],[1]
[19],[1]
"[0, 56]",[1]
"[0, 56]",[1]
"[0, 56]",[1]
[10],[1]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
"[121, 88]",[4]
[51],[1]
"[97, 102]",[3]
"[6, 17]",[1]
"[6, 17]",[1]
"[6, 17]",[1]
"[6, 17]",[1]
[56],[1]
[56],[1]
[56],[1]
"[11, 15, 26]",[1]
"[11, 15, 26]",[1]
"[26, 58]",[1]
"[46, 45]",[1]
"[46, 45]",[1]
"[46, 45]",[1]
"[28, 58]",[1]
[10],[1]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[9, 26, 62]",[1]
[30],[1]
[130],[5]
[103],[3]
[103],[3]
[111],[3]
[97],[3]
"[97, 100, 88]",[3]
"[97, 100, 88]",[3]
"[97, 111]",[3]
"[97, 101]",[3]
"[97, 88]",[3]
[97],[3]
[97],[3]
[88],[2]
[88],[2]
[108],[3]
[108],[3]
"[97, 111, 112]",[3]
"[97, 111, 112]",[3]
"[24, 67]",[1]
"[24, 67]",[1]
"[24, 67]",[1]
"[24, 67]",[1]
"[15, 42]",[1]
[78],[2]
"[13, 67]",[1]
"[13, 67]",[1]
[13],[1]
"[46, 59]",[1]
"[90, 97]",[2]
"[90, 97]",[2]
"[93, 97, 81]",[3]
[65],[1]
[120],[4]
"[9, 30, 40, 54]",[1]
"[9, 30, 40, 54]",[1]
"[26, 45, 61]",[1]
"[26, 45, 61]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
"[9, 22]",[1]
[11],[1]
[11],[1]
"[90, 76, 97]",[2]
"[90, 76, 97]",[2]
"[90, 76, 97]",[2]
"[53, 54, 57]",[1]
[82],[2]
"[19, 80, 91]",[1]
"[19, 80, 91]",[1]
[13],[1]
[130],[5]
"[130, 143]",[5]
[130],[5]
[130],[5]
[22],[1]
[26],[1]
"[97, 19, 91]",[3]
"[97, 80, 91]",[3]
"[97, 80, 91]",[3]
"[6, 11, 30]",[1]
[67],[1]
[74],[1]
[97],[3]
"[6, 40]",[1]
"[6, 40]",[1]
"[6, 40]",[1]
"[30, 31, 40]",[1]
"[97, 152, 100, 101, 102]",[3]
"[97, 152, 100, 101, 102]",[3]
"[97, 152, 100, 101, 102]",[3]
"[42, 57]",[1]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[13],[1]
"[19, 58, 105, 59]",[1]
[101],[3]
[101],[3]
[101],[3]
[101],[3]
[73],[1]
[73],[1]
[73],[1]
[73],[1]
"[46, 29]",[1]
"[46, 29]",[1]
[102],[3]
[97],[3]
"[101, 104]",[3]
"[101, 104]",[3]
"[101, 104]",[3]
"[76, 152, 101, 88]",[2]
"[76, 152, 101, 88]",[2]
"[76, 152, 101, 88]",[2]
"[76, 152, 101, 88]",[2]
"[76, 152, 101, 88]",[2]
"[76, 152, 101, 88]",[2]
"[76, 152, 101, 88]",[2]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
[71],[1]
"[6, 42]",[1]
[88],[2]
[88],[2]
[88],[2]
"[101, 86]",[3]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
"[48, 67]",[1]
"[48, 67]",[1]
[59],[1]
[59],[1]
[88],[2]
[88],[2]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[6, 56]",[1]
"[6, 56]",[1]
"[6, 56]",[1]
"[6, 56]",[1]
"[27, 143]",[1]
"[27, 143]",[1]
"[27, 143]",[1]
"[10, 63]",[1]
[26],[1]
[56],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
[46],[1]
"[42, 48]",[1]
[141],[5]
"[11, 9]",[1]
"[54, 68]",[1]
"[54, 68]",[1]
"[19, 112]",[1]
"[19, 112]",[1]
[9],[1]
[124],[4]
"[97, 19, 91]",[3]
"[97, 19, 91]",[3]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[127, 120, 141]",[5]
[76],[2]
[76],[2]
"[76, 97]",[2]
"[97, 101]",[3]
"[76, 77]",[2]
"[76, 77]",[2]
[54],[1]
[54],[1]
[54],[1]
[54],[1]
[54],[1]
[54],[1]
[16],[1]
[16],[1]
[16],[1]
[10],[1]
[10],[1]
[10],[1]
[13],[1]
[55],[1]
[55],[1]
[55],[1]
[55],[1]
"[25, 63]",[1]
[76],[2]
[76],[2]
[52],[1]
[106],[3]
[64],[1]
"[10, 63, 67]",[1]
"[10, 63, 67]",[1]
"[10, 63, 67]",[1]
"[10, 63, 67]",[1]
"[10, 63, 67]",[1]
"[10, 63, 67]",[1]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[100, 110]",[3]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
"[76, 101, 88]",[2]
[68],[1]
[75],[2]
[75],[2]
"[93, 97]",[3]
[42],[1]
[42],[1]
[42],[1]
[42],[1]
[54],[1]
"[6, 9, 94, 36, 81]",[1]
"[6, 86, 59]",[1]
"[6, 86, 59]",[1]
[79],[2]
[79],[2]
[79],[2]
[72],[1]
"[46, 58]",[1]
"[46, 58]",[1]
"[80, 0, 91]",[2]
"[80, 0, 91]",[2]
"[80, 0, 91]",[2]
[11],[1]
[11],[1]
[11],[1]
[11],[1]
[11],[1]
[11],[1]
"[11, 17]",[1]
[11],[1]
[11],[1]
[11],[1]
[42],[1]
[42],[1]
"[76, 88]",[2]
"[76, 88]",[2]
[130],[5]
[130],[5]
[130],[5]
[130],[5]
[71],[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 67]",[1]
"[42, 54]",[1]
"[76, 77, 101]",[2]
"[76, 77, 101]",[2]
"[76, 77, 101]",[2]
"[76, 77, 101]",[2]
"[46, 29]",[1]
[85],[2]
"[31, 40]",[1]
"[31, 40]",[1]
[24],[1]
"[90, 96, 102, 88]",[2]
[102],[3]
[102],[3]
[102],[3]
[102],[3]
[19],[1]
[19],[1]
[0],[1]
[30],[1]
[30],[1]
[13],[1]
[62],[1]
[62],[1]
"[29, 62]",[1]
[40],[1]
[40],[1]
"[102, 88]",[3]
"[102, 88]",[3]
[23],[1]
"[19, 41]",[1]
"[26, 41]",[1]
[17],[1]
[17],[1]
[17],[1]
[26],[1]
"[20, 26]",[1]
"[20, 26]",[1]
[10],[1]
[10],[1]
"[11, 52]",[1]
"[76, 121]",[2]
"[94, 97]",[3]
"[93, 94, 97]",[3]
[111],[3]
[30],[1]
"[31, 40, 54]",[1]
[22],[1]
"[90, 76, 102, 88]",[2]
"[90, 76, 102, 88]",[2]
"[35, 74]",[1]
[72],[1]
[64],[1]
[3],[1]
[3],[1]
[3],[1]
[3],[1]
[3],[1]
[3],[1]
[3],[1]
[3],[1]
[3],[1]
"[80, 84]",[2]
[48],[1]
[48],[1]
[48],[1]
[48],[1]
[48],[1]
"[76, 97]",[2]
"[6, 76]",[1]
[46],[1]
[13],[1]
[13],[1]
[24],[1]
[24],[1]
[24],[1]
[24],[1]
[24],[1]
[24],[1]
[24],[1]
"[130, 149]",[5]
[10],[1]
[10],[1]
[10],[1]
[97],[3]
[97],[3]
[97],[3]
[97],[3]
"[6, 76]",[1]
"[42, 67]",[1]
"[76, 22]",[2]
"[76, 22]",[2]
"[76, 22]",[2]
"[76, 22]",[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[53],[1]
[85],[2]
[76],[2]
[64],[1]
[64],[1]
[64],[1]
[65],[1]
[65],[1]
[82],[2]
[81],[2]
[81],[2]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
[68],[1]
"[59, 10]",[1]
"[59, 10]",[1]
[29],[1]
"[97, 80]",[3]
"[76, 101]",[2]
"[76, 101]",[2]
"[76, 101]",[2]
"[76, 101]",[2]
"[76, 101]",[2]
"[76, 101]",[2]
"[76, 101]",[2]
"[62, 54]",[1]
"[97, 89]",[3]
[97],[3]
"[27, 45]",[1]
"[97, 100]",[3]
"[97, 100]",[3]
"[97, 100]",[3]
[62],[1]
[62],[1]
"[30, 40]",[1]
[11],[1]
[46],[1]
[46],[1]
"[62, 54]",[1]
"[62, 54]",[1]
"[62, 54]",[1]
[82],[2]
"[123, 143]",[4]
[11],[1]
[26],[1]
"[86, 88]",[2]
"[86, 88]",[2]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[42, 52]",[1]
"[17, 42]",[1]
"[17, 42]",[1]
"[42, 54]",[1]
"[42, 54]",[1]
"[42, 54]",[1]
[59],[1]
"[82, 85]",[2]
"[82, 85]",[2]
"[82, 85]",[2]
"[82, 85]",[2]
"[101, 86]",[3]
"[101, 86]",[3]
"[101, 86]",[3]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
[86],[2]
"[26, 54]",[1]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
"[75, 88]",[2]
"[75, 88]",[2]
[88],[2]
[79],[2]
[79],[2]
[6],[1]
"[87, 80]",[2]
"[76, 97, 89]",[2]
"[76, 97, 89]",[2]
"[35, 85]",[1]
"[93, 94, 108]",[3]
"[93, 94, 108]",[3]
[46],[1]
"[11, 15]",[1]
"[11, 15]",[1]
"[11, 15]",[1]
"[11, 15]",[1]
[58],[1]
"[100, 101]",[3]
"[100, 101]",[3]
[75],[2]
[75],[2]
[110],[3]
[110],[3]
[110],[3]
"[143, 57]",[5]
"[6, 8, 11]",[1]
[88],[2]
[88],[2]
[88],[2]
[88],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
[76],[2]
"[93, 106]",[3]
[133],[5]
"[101, 88]",[3]
"[101, 88]",[3]
"[101, 88]",[3]
"[11, 30, 52]",[1]
"[11, 30, 52]",[1]
"[11, 30, 52]",[1]
"[11, 30, 52]",[1]
"[2, 11]",[1]
"[58, 70]",[1]
"[39, 25, 62]",[1]
"[39, 25, 62]",[1]
[104],[3]
[104],[3]
[104],[3]
[104],[3]
[73],[1]
[73],[1]
"[15, 74]",[1]
[76],[2]
"[6, 8, 77]",[1]
[102],[3]
[81],[2]
"[75, 80, 82]",[2]
"[75, 80, 82]",[2]
[91],[2]
"[58, 25, 65]",[1]
[10],[1]
[44],[1]
[52],[1]
[52],[1]
[52],[1]
"[10, 55]",[1]
